순위,ISBN,상품번호,상품명,판매가,YES포인트,저자,출판사,설명,출고예상일,관리분류
529,9788982734007,302574,셜록 홈즈 전집 8,"9,900원",550원,아서 코난 도일 저/백영미 역,황금가지,"놀랍게도 요즘 온라인이든 오프라인이든 서점에 가보면 셜록 홈즈의 책을 찾기가 쉽지 않다. 있어봤자 유아용등으로 많은 부분 수정되고 편집된, 치밀하고 날카로운 셜록 홈즈의 모습은 온데간데 없이 그저 신기하게 사건을 잘 해결하는 똑똑한 탐정의 얘기 뿐이다. 분명 우리들이 어렸을 때에는 흔했던 성인용 셜록 홈즈의 책들이 어느새 사라진 것이다. 

셜록 ...",2,국내도서-소설/시/희곡
530,9791164051847,115599340,레이디스,"14,400원",800원,퍼트리샤 하이스미스 저/김선형 역,북하우스,"“퍼트리샤 하이스미스는 최면을 거는 문장으로
서스펜스를 한껏 끌어올리는 최고의 작가다.” [더 타임스]

‘리플리’ 시리즈와 『캐롤』의 작가
하이스미스 세계의 시작이 된 작품들
작가 탄생 100주년 기념 최초 출간
평온한 밤의 공기를 찢어내는 어두운 상상력

* [더 타임스] 선정 역대 최고의 범죄소설 작가 50인 중 1위
* 미국 추리작가협회 특별상, 영국 추리작가협회 은상 수상 작가
* 프랑스 탐정소설 국제 부문 그랑프리 수상 작가
* 에드거 앨런 포 상, 오 헨리 상 수상 작가
* 오 헨리 상 수상작 「영웅」 수록

‘20세기의 에드거 앨런 포’ ‘서스펜스의 대가’ ‘불안의 시인’ ‘매혹적인 어둠의 소설가’ 등 화려한 수식어로 불려온 작가 퍼트리샤 하이스미스. 『레이디스』는 하이스미스의 초기 심리소설 열여섯 편을 묶은 단편집이다.",1,국내도서-소설/시/희곡
531,9791163165941,133748512,당신의 비밀,"15,120원",840원,이종관 저,고즈넉이엔티,"국내 수사물의 독보적 스페셜리스트 이종관 범죄 스릴러
비밀이 거래되는 사이트 ‘당신의 비밀’을 둘러싼 반전극!

한강에 떠오른 캐리어에서 몸통만 남은 시신이 발견된다. 강력팀 형사 오대영은 그것이 ‘그 남자’라는 것을 직감한다. 자신과 자신의 아내 해인이 이 살인사건에 깊이 연루되어 있다는 것까지도.

띠링.

비밀이 판매되었다는 알림음이 들린 그때가 덫에 걸린 순간이었다. 모든 일은 ‘당신의 비밀’에서 시작되었다.",1,국내도서-소설/시/희곡
532,9791193024522,125931846,옐로우 레이디,"14,400원",800원,이아람 저,안전가옥,"이아람 작가의 《옐로우 레이디》는 안전가옥 매치업 ‘이색직업, 미래직업’ 공모전 최종 선정작으로, 여성 곤충학자의 시선으로 시체를 바라보고, 사건을 수사한다는 독특한 설정의 추리소설이다. 

1930년대 일제 강점기. 부유한 친일파 집안의 혜택으로 세계를 누비며 유학 생활을 한 한경애. 미국 유학시절엔 “옐로우 레이디”라 불렸고, 조선으로 돌아오니 시대의 소명을 잊고 ‘벌레나 연구하는 사치스러운 여성’이라 불리는 경애. 어느 날, 경성 북촌 한복판에서 여가수 청희가 벌 떼에 뒤덮인 채 살해되었다! 일본 경찰은 여성 곤충학자 한경애에게 사건의 자문을 맡아달라하고, 한경애는 유력한 ‘용의자’들을 만나면서 사건의 진실에 다가간다.",2,국내도서-소설/시/희곡
533,9791192488424,122431563,명탐정으로 있어줘,"15,120원",840원,고니시 마사테루 저/김은모 역,망고,"* 2023 제21회 〈이 미스터리가 대단하다! 대상〉수상
* 출간 즉시 일본 아마존 문예 베스트셀러 1위
* 일본 최대 책 커뮤니티 〈북로그〉 2주 연속 1위
* 일본 현재 8.5만부 돌파!
* 12개국 판권 수출!

2023년 [이 미스터리가 대단하다! 대상] 수상과 함께 출간 즉시 아마존 문예 베스트셀러 1위에 오른 고니시 마사테루의 『명탐정으로 있어 줘』가 한국 독자를 찾아왔다. “미스터리 소설 역사의 한 페이지를 장식할 작품!”, “여러 번 반복해서 읽고 싶을 정도의 매력적인 스토리”, “미스터리 마니아들의 취향을 제대로 사로잡았다!”는 역대급 호평을 얻고 있는 책은 27세 초등학교 여교사 가에데와 ‘와세다 미스터리 클럽’의 핵심 멤버이자 은퇴한 초등학교 교장 선생님인 71세 할아버지 히몬야가 가에데를 노리는 정체불명의 스토킹범을 찾아내는 이야기이다.",2,국내도서-소설/시/희곡
534,9791197224263,119980275,조커,"27,000원","1,500원",세이료인 류스이 저/이미나 역,비고,"JDC 월드 2탄!

L범죄의 시대,
예술가 VS JDC, 새로운 대결이 시작되었다
일본 미스터리계를 충격에 빠뜨린
『코즈믹』의 속편, 마침내 정발.
미스터리의 모든 문법을 해체하는 모비딕!

환영성에서 합숙을 하던 추리소설 작가들. 그 중 한 명인 다쿠쇼인 류스이가 미스터리 마니아라면 모두가 아는 〈녹스의 10계〉 + 〈밴 다인의 20칙〉 = 〈추리소설 구성요소 30항〉을 망라한 실명소설 작품 구상을 발표, 기대를 한몸에 받는다. 그런데 다음날부터 그 구상을 실현하는 것처럼 살인사건이 일어난다. 현장에는 스스로를 「예술가artist」라고 부르는 범인의 다음과 같은 말이 남아 있을 뿐이다. “성스러운 잠에 들기 전, 나는 여덟 개의 제물을 원한다. 모든 것은 (화려한 몰락을 위해).",1,국내도서-소설/시/희곡
535,9791160076998,102382138,다만 부패에서 구하소서,"14,850원",820원,쯔진천 저/박소정 역,한스미디어,"“억만금을 도둑맞아도 
경찰에 신고할 수 없는 사람은 누구?”
부패 공무원을 겨냥한 강도단, 졸지에 투명한 사회에 이바지하다
‘중국의 히가시노 게이고’ 쯔진천의 화려한 슬랩스틱 스릴러

중국 추리소설계의 대신大神이라는 별명으로 불리는 명실상부한 중국 최고의 추리소설 작가, 쯔진천의 장편소설 『다만 부패에서 구하소서』가 출간된다. 『무증거 범죄』, 『동트기 힘든 긴 밤』, 『나쁜 아이』로 이어지는 묵직한 사회파 미스터리, ‘추리의 왕’ 시리즈로 명성을 얻은 그가 이번에는 대표작들에서 보여준 복합적인 캐릭터 구축 솜씨와 물 흐르는 듯한 장면 전환에 더해 통쾌한 웃음과 절묘하게 맞물리는 범죄소동극을 가지고 돌아왔다. 한탕주의에 물든 이인조 강도단과 어딘가 허당인 경찰, 부패 기업 일당이 만들어내는 불협화음이 희한하게 범죄 일소로 이어지는 과정을 유쾌하고 시원스럽게 그린다.",2,국내도서-소설/시/희곡
536,9791197103209,91401286,그리고 아무도 죽지 않았다,"13,500원",750원,시라이 도모유키 저/구수영 역,내친구의서재,"“다섯 명 모두가 사망하는 순간, 비로소 사건이 시작된다.”
누구도 예상할 수 없는 ‘특수설정 미스터리’ 개막!

추리작가들에게 사랑받는 추리작가, 추리소설의 새로운 지평을 연 데뷔 5년 차의 무서운 신예 시라이 도모유키의 소설이 처음으로 한국 독자를 만난다. 『그리고 아무도 죽지 않았다』는 ‘외딴섬 대저택에 모인 다섯 명의 추리작가’라는 익숙한 클리셰로 시작되지만, 그들이 모두 사망한 이후에야 진정한 사건이 시작된다는 예측 불가능한 전개로 독자를 충격에 빠뜨린다. 선배 작가 미치오 슈스케가 “지금껏 읽어본 적 없는, 전혀 새로운 소설”이라고 극찬했으며, 밀실추리의 대가 아야쓰지 유키토가 “더없이 변태적인 퍼즐”이라며 혀를 내두른 시라이 도모유키의 ‘특수설정 미스터리’를 『그리고 아무도 죽지 않았다』로 만나보자.",2,국내도서-소설/시/희곡
537,9788954655354,71742911,악몽과 몽상 2,"15,120원",840원,스티븐 킹 저/이은선 역,엘릭시르,"3억 5천만 부가 넘는 판매 부수를 올린 세계적인 작가 스티븐 킹의 단편집 『악몽과 몽상』이 엘릭시르에서 출간되었다. 『악몽과 몽상』은 『스티븐 킹 단편집-옥수수밭의 아이들 외』, 『스켈레톤 크루』에 이어 스티븐 킹이 칠 년간 쓴 작품 중 탁월하다고 자평하는 스물네 편의 작품이 수록된 단편집이다. 엘릭시르만의 세련된 장정과 깔끔한 편집으로 소개되는 이번 단편집에서는 평범한 남자의 지독한 복수 과정을 담은 「돌런의 캐딜락」, 의도치 않게 인류를 멸망시켜버린 비운의 천재 이야기 「난장판의 끝」, 사악한 아이들에 대한 작가 특유의 상상력이 담긴 「어린아이들을 허락하라」 등 단편소설은 물론, 텔레비전 드라마로도 방영된 극본 「죄송합니다, 맞는 번호입니다」, 야구 잡지에서 극찬을 받은 에세이 「고개를 숙여」 등 다양한 장르에서 종횡무진 활약하는 스티븐 킹을 맛볼 수 있다. 이 외에도 작가가 직접 쓴 서문과 작품 해설이 포함되어 한층 즐거운 독서를 보장한다.",2,국내도서-소설/시/희곡
538,9788954652759,63840091,진실의 10미터 앞,"13,320원",740원,요네자와 호노부 저/김선영 역,엘릭시르,"『진실의 10미터 앞』은 프리랜서 기자 다치아라이 마치가 마주한 여섯 개의 사건을 그린 단편집으로, 사건의 이면에 숨겨져 있는 진실과 그걸 밝혀내는 추리, 그리고 그 진실을 마주하는 방법을 그린 미스터리 소설이다. 각각의 단편들이 미스터리로서 뛰어난 완성도를 선보이는 한편, 있는 그대로의 사실과 사람의 눈을 거쳐 정제된 진실이 어떻게 사람들에게 받아들여지는지를 고찰하고 끊임없이 고뇌하는 다치아라이의 모습을 통해 기자로서의 역할과 사명감에 대해 생각해볼 여지를 던지는 작품이다.

『왕과 서커스』 이전의 신문사 근무 당시 벌어진 실종 사건을 그린 표제작 「진실의 10미터 앞」, 전동차 투신 사건를 그린 「정의로운 사나이」, 고등학생 커플의 동반 자살 사건을 그린 「고이가사네 정사」, 이웃의 고독사를 그린 「이름을 새기는 죽음」, 조카를 살해한 살인범의 이야기를 그린 「나이프를 잃은 추억 속에」, 태풍 속에서 살아남은 노부부의 비밀을 그린 「줄타기 성공 사례」가 수록되어 있다.",1,국내도서-소설/시/희곡
539,9788925559018,26091197,철로 된 강물처럼,"13,500원",750원,윌리엄 켄트 크루거 저/한정아 역,알에이치코리아(RHK),"전무후무한 기록, 전미 7대 미스터리 상 석권!
대표적인 추리문학상을 휩쓸어버린 화제의 문학 스릴러!

어른으로 들어서는 문 앞에 서서 무너져가는 자신의 세상을 담담히 받아들이는 열세 살 소년의 이야기를 담은 《철로 된 강물처럼》이 알에이치코리아에서 출간되었다. 작가인 윌리엄 켄트 크루거는 1950년 미국 와이오밍 주 토링턴 출생으로 비교적 늦은 나이에 《Iron Lake》를 출간하면서 작가로 데뷔하는데, 이 작품으로 앤서니 상 신인상, 배리 상 신인상을 수상하며 주목을 받았다. 이후 코크 오코너 시리즈로 미국의 대표 작가로 자리 잡은 윌리엄 켄트 크루거는 2013년 《철로 된 강물처럼》을 발표한다.",2,국내도서-소설/시/희곡
540,9791185546735,25298769,코너스톤 아르센 뤼팽 전집 하 (11~20권) 세트,"38,700원","2,150원","모리스 르블랑 저/바른번역 역/장경현,나혁진 감수",코너스톤(도서),"프랑스 최고 훈장, 레지옹 도뇌르 수상!
100년이 넘게 칭송받아온 추리 문학의 고전명작!
현대인을 위한 최신 원전 번역, 세련된 편집 그리고 추리 문학계 최초 추리 소설 전문가의 감수까지!

형사나 탐정이 주인공인 추리 소설은 잊어라! 기존 추리 소설의 뻔한 구도를 과감히 뒤엎고 탄생한 《아르센 뤼팽 전집(전 20권)》이 현대적 번역과 세련된 편집으로 다시 돌아왔다. 그중 《아르센 뤼팽 전집 하편(11~20권)》을 소개한다. 

1905년 첫선을 보인 이래로 추리소설 마니아들의 열렬한 사랑과 아낌없는 응원을 받아온 도둑 아르센 뤼팽의 활약이 코너스톤의 《아르센 뤼팽 전집》으로 새롭게 묶였다. 저자 모리스 르블랑의 섬세한 문체는 고전 특유의 우아함을 잃지 않으면서도 현대적 감각이 어우러지도록 번역했으며, 소설의 재미를 풍부하게 해줄 주석에도 꼼꼼히 신경 썼다.",1,국내도서-소설/시/희곡
541,9788976041487,13356285,진홍색 연구,"7,200원",400원,아서 코난 도일 저/박상은 역,문예춘추사,"추리 소설의 절대 고전,
완역본으로 만나는 셜록 홈즈 시리즈!

수많은 문학작품 캐릭터 중 세계에서 가장 유명한 셜록 홈즈. 아서 코난 도일은 약 40여 년 동안, 4편의 장편과 56편의 단편을 통해 세상에 셜록 홈즈를 소개했다. 이미 영화나 드라마로도 제작되어 많은 인기를 누리고 있지만, 원작에서 만날 수 있는 셜록 홈즈 특유의 재치와 번득이는 추리력을 뛰어넘기는 힘들다. 게다가 세간에 다수 출간된 셜록 홈즈 관련 도서들은 아동물에 치우쳐 있어서 그의 명성에 비하면 완역본을 읽어 본 사람을 찾기가 힘들 정도이다. 

그동안 많은 분량에 지레 겁을 먹고 읽기에 도전하기 꺼렸던 독자라도, 누구나 읽기 쉽고 재미있게 다가갈 수 있으며 다양한 삽화를 삽입해 읽는 재미를 더한 문예춘추사 《셜록 홈즈 시리즈》완역본을 통해 ‘셜록 홈즈’의 진면목을 만날 수 있다.",2,국내도서-소설/시/희곡
542,9788982737534,2833830,깨어진 거울,"9,000원",500원,애거서 크리스티 저/한은경 역,황금가지,"애거서 크리스티의 모든 추리 소설을 집대성한 전집 드디어 완간!
유작을 포함하여 단 한 작품도 빠지지 않고 수록된 국내 유일의 완전판

2002년 출간을 시작으로 13년에 이르는 출간 작업을 거쳐 50만 부를 넘는 판매고를 올린 애거서 재단의 공식 완역본 전집이 드디어 79권으로 완간되었다. 66편의 장편과 150여 편의 중·단편으로 구성되어 있으며, 특히 유작 단편집인 『빛이 있는 동안』 등 기존의 중역·해적판에서는 만날 수 없던 작품을 수록하고 있는 국내에서 유일무이한 완전판이다. 애거서 크리스티 재단과의 독점적인 판권 계약을 통해 전자책으로도 출간되고 있다. 또한 2014년 애거서 크리스티의 대표작 열 권을 엄선하여 출간한 「애거서 크리스티 에디터스 초이스」는 유려한 디자인과 뛰어난 편집으로 독자들의 많은 사랑을 받으며 10만 부에 이르는 판매고를 올리기도 하였다.",2,국내도서-소설/시/희곡
543,9788982737510,2833808,헤라클레스의 모험,"15,300원",850원,애거서 크리스티 저/원은주 역,황금가지,"지(知)의 헤라클레스, 에르퀼 푸아로의 12공업 속으로!
버튼 박사가 친구 에르퀼 푸아로에게 묻는다.
“왜 자네 이름은 에르퀼, 즉 헤라클레스가 되었나?” 
푸아로는 대답하지 않았다. 하지만 그 말을 듣고 그는 그리스 신화 최대의 영웅 헤라클레스의 열두 가지 모험을 재현할 꿈에 부푸는데……. 히드라, 케르베로스를 비롯한 갖가지 괴물들과의 대결, 금은보화를 둘러싼 기상천외한 모험이 현대판 추리 서사시로 되살아난다.",1,국내도서-소설/시/희곡
544,9788982737480,2765540,밀물을 타고,"10,800원",600원,애거서 크리스티 저/왕수민 역,황금가지,"인생이 바다라면 거기엔 파도가 있다. 인생의 기로에서 찾아드는 범죄의 유혹!

1948년작. 최초 발표 시의 제목은 ‘파도가 있다.’였다. 과거 속에 묻혀 사람들의 기억도 희미해진 옛 사건을 파헤치는 푸아로의 장기가 다시 한 번 발휘된다. 미인 새 아내를 얻은 갑부의 죽음, 유산을 둘러싸고 벌어지는 미망인과 유족들의 갈등이라는 고전적 이야기 구조의 전범(典範)이라 할 만한 작품으로 평가받는다.",2,국내도서-소설/시/희곡
545,9788982738050,413346,STEPHEN KING 스티븐 킹 5,"13,500원",750원,스티븐 킹 저/김승욱 역,황금가지,"늘 보아오던, 익숙한 사물이나 사람이 갑자기 낯설게 보일 때. 스티븐 킹이 그려내는 공포는 바로 그 지점에서 온다. 원리주의 기독교 광신자로, 언제나 '회개'만을 강요하는 어머니(「캐리」)나 환상에 시달린 나머지, 갑자기 돌변하여 아내와 자식을 죽이려는 남자(「샤이닝」) 등이 그렇다. 작가는 누구에게나 일어날 가능성이 있는 끔찍한 현실을 그려냄으로써 '공포감으로 가득찬 현실을 가장 예리하게 통찰한 작가'라고 평가 받고 있다.",1,국내도서-소설/시/희곡
546,9791197993480,141387729,마티스×스릴러,"16,920원",940원,"정해연,조영주,정명섭,박산호,박상민 저",마티스블루,"이제 세상의 모든 그림이 다르게 보일 것이다!

영감을 주는 그림에서 탄생한 스토리텔링
다섯 가지 색채로 보여주는 반전과 쾌감의 미스터리 스릴러

한국을 대표하는 스릴러 작가 정해연, 조영주, 정명섭, 박산호, 박상민, 다섯 명의 소설가가 앙리 마티스의 그림에서 영감을 받은 스릴러 5편을 선보인다. 수많은 마티스의 그림 중에서 영감을 주는 단 한 점을 선택해, 마티스 자신도 미처 상상하지 못했을 완전히 새로운 이야기를 발견해내며, 매혹적인 스릴러의 세계를 보여준다.

순수한 색채에 대한 탐구와 생명력 넘치는 색과 형태는 앙리 마티스의 작품을 관통하는 키워드이지만, 소설가의 눈으로 재창조해낸 이야기는 어둠과 욕망, 위험으로 가득 차 있다. 그리고 그 간극 속에서 독자들은 짜릿한 쾌감과 반전, 5인 5색의 매력에 빠져들 것이다.",2,국내도서-소설/시/희곡
547,9791191942439,138971197,시 탐정 사무소 2,"14,850원",825원,이락 저,안녕로빈,"단순하지만 낭만적이고 비현실적이지만 운치 있는 세계!
브런치북 특별상 수상 연작 추리소설
『시 탐정 사무소』 그 두 번째 이야기!

『시 탐정 사무소』는 시 탐정 설록과 그의 조수 완승 군이 의뢰인들이 들고 온 시를 해독하며 심리를 파악하고, 사건을 해결해 나가는 추리소설이다. 시와 논리적인 추리 기법이 맞물린 이 색다른 장르의 소설은 출간되자마자 독자들에게 신선한 반향을 불러일으켰고, 독자들의 애정에 힘입어 두 번째 이야기가 나오게 되었다. 특히 전편과 달리 이번에는 사건의 중심인물이 의도적으로 숨겨 놓은 시 속 ‘메시지’의 의미를 찾아가는 주인공들의 활약이 밀도 있게 진행된다. 전작에서 등장했던 인물뿐만 아니라 탐정 설록에게 정면으로 도전장을 내민 미스터리한 인물까지, 촘촘하게 엮인 인물과 사건이 독자의 호기심을 자극하며 흥미롭게 펼쳐진다.",2,국내도서-청소년
548,9791193324004,122544607,AI 미제 사건 전담반,"15,120원",840원,조 캘러헌 저/정은 역,북플라자,"“형사님의 직감은 개인적 편견과 가설일 뿐입니다.” 
vs 
“AI의 통계만으로는 이 사건의 특이점을 알 수 없어.”

직감을 믿는 형사와 논리적인 AI수사관
물과 기름 같은 이 수상한 콤비가 미제 사건 해결을 위해 뭉쳤다!

남편의 죽음으로 잠시 현장을 떠나있었던 캣 프랭크 형사는 미제 사건을 재수사하는 시범 프로젝트의 책임자로 임명되어 현장에 복귀하게 된다. 경찰청은 워릭 대학교 연구소의 협력 아래 AI수사관을 도입해 미제 사건을 해결하려고 하지만 데이터를 중시하는 AI수사관 록과 형사의 직감을 믿는 캣 형사는 수사 대상 선정에서부터 의견충돌을 일으킨다. 사사건건 부딪히며 실종 사건을 수사하던 캣과 록은 조사를 하면 할수록 이 사건이 단순 실종이 아닌 살인 사건 같다는 결론에 다다르는데….",2,국내도서-소설/시/희곡
549,9791191841336,122003762,좀비묵시록 82-08 1,"13,500원",750원,박스오피스 저,문페이스,"어느 날 갑자기 
서울 전역에 퍼진 의문의 전염병.
“이건 그냥 평범한 시체가 아니야. 괴물이야…….”

예고 없이 닥쳐온 심판의 그날,
세상의 모든 질서는 완전 리셋되었다.

시체들이 점령한 죽음의 도시에서는
처절하고 잔인한 생존 경쟁이 벌어지는데…….

아무도 주목하지 않았던 뜨거운 녀석들이
반격의 신호탄을 높이 쏘아 올린다.

야만과 광기의 시대.
당신의 가슴을 다시 뛰게 만들
벅찬 모험이 지금 시작된다.",2,국내도서-소설/시/희곡
550,9791160807875,106566112,회색 여인,"12,150원",670원,엘리자베스 개스켈 저/이리나 역,휴머니스트,"억눌린 여성의 운명과 욕망이
불 꺼진 집 안을 벗어났을 때 생겨나는 서스펜스

찰스 디킨스에게 엄청난 찬사를 받았던 작가이자 인도주의자라 불리며 인간에 대한 선의와 신뢰를 잃지 않았던 작가 엘리자베스 개스켈의 대표 공포소설 세 편을 담았다. 세 작품 모두 작가의 단행본으로서는 국내에 처음 출간되는 것. 표제작이자 대표작인 단편 『회색 여인』은 자신의 의지가 아닌 주변의 권유와 쉽게 거스르기 어려운 사회적 분위기에 휩쓸려 원치 않는 결혼을 하게 된 여성이 잔혹한 살인마라는 남편의 정체를 눈치채고 그를 피해 달아나는 과정을 그린 숨 막히는 고딕 스릴러다. 개스켈은 억눌린 여성의 운명이나 욕망이 불 꺼진 집 안을 벗어났을 때 생겨나는 서스펜스를 촘촘하고 폭발력 있게 그린 다수의 단편을 남겼는데, 이는 사회적 약자의 박탈된 희망을 대변하는 고딕소설의 장르적 특성과 맞물려 고딕소설사에 개스켈만의 공고한 영역을 만들어주었다.",2,국내도서-소설/시/희곡
551,9788954658690,84923961,책과 열쇠의 계절,"13,320원",740원,요네자와 호노부 저/김선영 역,엘릭시르,"도서실을 무대로 두 명의 탐정이 펼치는 추리와 우정의 콜라보

고전부와 소시민 시리즈에 이은 

또 하나의 쌉싸래한 청춘 미스터리 등장!



고등학교 2학년인 호리카와 지로와 마쓰쿠라 시몬은 함께 학교 도서실의 도서위원을 맡고 있다. 호리카와는 다소 소극적이면서 순진한 데 반해 키도 크고 잘생긴 마쓰쿠라는 여러모로 눈에 띄는 존재이지만 냉소적인 구석이 있다. 어느 날 도서실을 지키고 있는 두 사람에게 도서위원 선배가 찾아와 할아버지가 남긴 금고 비밀번호를 알아내달라는 부탁을 하는데……. 우연한 계기로 맞닥뜨린 사건들에 도전하는 탐정 콤비의 활약을 담은 여섯 편의 연작 단편집.",1,국내도서-소설/시/희곡
552,9788950975678,62234386,결정판 아르센 뤼팽 전집 7,"40,500원","2,250원",모리스 르블랑 저/성귀수 역,arte(아르테),"중단편 39편, 장편 17편, 희곡 5편
1905년 첫 연재작 「아르센 뤼팽 체포되다」부터 
병마와 싸워가며 완성한 「아르센 뤼팽의 마지막 사랑」까지
아르센 뤼팽의 35년 모험담을 
370여 컷의 오리지널 삽화와 함께 빠짐없이 수록
최근 발굴된 7편의 희귀작까지 총망라한 세계 최초의 결정판 전집

『결정판 아르센 뤼팽 전집』(전 10권)이 아르테에서 출간되었다. 모리스 르블랑이 집필한 아르센 뤼팽 시리즈 중 역대 어느 전집도 담아내지 못한 일곱 작품을 추가로 발굴, 수록하여 명실상부한 전작집(integrale)의 위용을 갖추었다. 2003년 국내는 물론 세계 최초로 아르센 뤼팽 시리즈 전체를 복원한 총 스무 권의 전집이 한 차례 출간된 바 있다. 하지만 이후 당시만 해도 아예 미발표이거나, 발표는 되었어도 실체를 확인하기 어려웠던 원고들이 속속 발굴되었다. 

번역가 성귀수는 뤼팽 전문 번역가로서 ‘세계 최초’ 타이틀과도 익숙하다. 2003년에는 70여 년 전 폐간된 프랑스 잡지사의 직원들까지 수소문한 끝에 오랫동안 불완전한 작품으로 낙인찍혔던 『아르센 뤼팽의 수십억 달러』의 누락된 연재분을 세계 최초로 복원해 출간했고, 2012년에는 모리스 르블랑 사후 소문만 무성했던 미발표 유작 『아르센 뤼팽의 마지막 사랑』을 프랑스와 동시에 전 세계 최초로 출간했다. 
이번에 새로 발굴된 일곱 작품은 성귀수 번역가가 인터넷상에서 어느 뤼피니앵이 남긴 “(모 잡지에서) 작품을 본 것 같다”라는 짤막한 댓글을 근거로 끈질긴 추적을 펼친 끝에 발굴해낸 결과물들이다. 그 과정에서 성귀수 번역가의 번역을 전적으로 신뢰한 ‘아르센 뤼팽의 친구들 협회’의 전폭적인 도움이 있었음은 물론이다. ‘아르센 뤼팽의 친구들 협회’는 프랑스 뤼피놀로지(lupinologie. 뤼팽學)의 중추를 담당하는 단체로 르블랑의 손녀 플로랑스 르블랑을 비롯해 유수의 작가, 철학자 들을 회원으로 두고 있다.",1,국내도서-소설/시/희곡
553,9788925563343,59226653,드롭：위기의 남자,"17,820원",990원,마이클 코넬리 저/한정아 역,알에이치코리아(RHK),"“세상에 악이 존재한다면, 
그 악은 어디로부터 오는가?”
세계 15대 주요 추리문학상 석권,
전 세계 40여 개국 1억 독자들이 열광하는 
전설적인 스릴러의 거장이 선보이는 고품격 신작 스릴러!

에드거 상, 앤서니 상, 매커비티 상, 셰이머스 상, 배리 상 등 수많은 추리문학상을 휩쓸며 영미 스릴러 문학의 대표적인 작가로 거듭나는 데 이어, 전 세계 40여 개국에 작품이 소개되어 말테스 팔콘 상(일본), 그랑프리 상(프랑스), 프리미오 반카렐라 상(이탈리아) 등의 영예를 수여받으며 명실 공히 세계적인 스릴러의 거장으로 자리 매김한 작가 마이클 코넬리의 ‘형사 해리 보슈 시리즈’, 그 열다섯 번째 작품 『드롭：위기의 남자(The Drop)』가 알에이치코리아에서 번역 출간되었다.",1,국내도서-소설/시/희곡
554,9788960171749,17553080,크리스마스 푸딩의 모험,"10,800원",600원,애거서 크리스티 저/김유미 역,황금가지,"전 세계 미스터리의 역사를 재창조한 추리 소설의 여왕,
애거서 크리스티 국내 최초 공식 완역본 전집

윌리엄 셰익스피어와 성경 다음으로 전 세계에서 가장 많이 팔리는 작가인 애거서 크리스티를 대표하는 명탐정 캐릭터 푸아로는 셜록 홈즈, 브라운 신부와 더불어 세계 3대 명탐정으로 꼽힌다. 『스타일스 저택의 괴사건』으로 데뷔한 이래 『커튼』에서 죽음을 맞을 때까지, 벨기에 출신의 이 작은 탐정은 30편이 넘는 장편과 50편이 넘는 단편에서 사건을 해결했다. 『크리스마스 푸딩의 모험』에는 애니메이션과 드라마로 많은 사랑을 받은 중편 「크리스마스 푸딩의 모험」을 포함한 푸아로의 활약과 함께 온화하지만 날카롭게 사건의 본질을 파고드는 마플 양의 주옥같은 이야기가 함께 실려 있다. 

“도대체 알 수가 없어. 푸아로 씨가 지금까지 어떻게 탐정 일을 해 왔는지 말이야. 어떻게 변장을 하고 탐정 노릇을 했을까?”
“그러게 말이야.",1,국내도서-소설/시/희곡
555,9788952750617,2802142,월광 게임,"9,000원",500원,아리스가와 아리스 저/김선영 역,시공사,"국내 처음으로 소개되는 아리스가와 아리스의 작품으로, 11세부터 습작 활동을 해 온 그의 실질적인 첫 장편이다. ‘본격 미스터리의 신(神)’으로 숭앙받는 아유카와 데쓰야와 ‘추리소설의 대가’라 불리는 엘러리 퀸의 열성적인 팬이기도 한 저자는, 『월광 게임 - Y의 비극 ’88』에서 현실성 없는 설정이나 허황한 결말을 지양하고 착실하고 단단하게 구성하고 있다.",2,국내도서-소설/시/희곡
556,9788949701776,378695,흑거미 클럽,"6,120원",340원,아이작 아시모프 저/강영길 역,동서문화사,"흑거미클럽 회원은 여섯 사람변호사, 암호전문가, 작가, 화학자, 화가, 수학자. 여기에 매달 한번씩 만찬회를 갖는 식당의 급사가 특별회원이다. 일단 모임의 화제가 미스터리로 흘러가면 이들은 당장 활기를 띠면서 아마추어 탐정다운 면모를 발휘한다. 하지만 마지막으로 진상을 알아내는 사람은 언제나 급사인 헨리의 몫! 안락의자 탐정 역사에 새로운 획을 더한 거장 아시모프의 순수 미스터리 최고 대표작!",1,국내도서-소설/시/희곡
557,9791189770235,107092683,차가운 숨결,"13,500원",750원,박상민 저,아프로스미디어,"평범한 대학병원에서 벌어지는 충격의 진실 게임



바다에 접한 혜성대학교병원에서 근무하는 젊은 의사 현우. 어느 날 그는 병원에서 소동을 피운 담당 환자 수아로부터 놀라운 이야기를 듣는다. 아버지가 작년에 이 병원에 입원해 있다가 사망했는데, 아무래도 엄마가 죽인 것 같다는 수아. 아버지와 어머니 사이에 오갔던 험악한 말들과 당시의 수상한 정황을 전해 들은 현우는 안타까운 마음에 수아를 돕기로 결심한다. 과거의 기록들을 조사하며 발견하게 될 진실의 칼날이 자신을 향하고 있다는 것도 모른 채. 



메디컬 미스터리와 휴먼 드라마를 결합한 감성 메디컬 미스터리 『차가운 숨결』은 추리작가이자 현직 의사인 박상민의 장편 데뷔작으로 2020년 한국추리문학상 신예상을 수상했고, 한국콘텐츠진흥원 IP 사업화 작품으로도 선정되었다.",2,국내도서-소설/시/희곡
