순위,ISBN,상품번호,상품명,판매가,YES포인트,저자,출판사,설명,출고예상일,관리분류
756,9791167372871,118578910,달의 의지,"10,800원",600원,황현진 저,은행나무,"‘너’라는 중력에서 벗어나
‘나’의 정상궤도에 오르다
관계의 끝에 선 사람들이 서로의 불편과 불안에 관해 말하다

황현진 소설 『달의 의지』는 그녀만의 특유의 재치 섞인 문장과 뛰어난 구성력, 완결성이 돋보이는 작품으로 관계의 끝에 선 이들의 첨예하고 기민한 상황을 제시하고 서로의 물리적, 심리적인 부분들을 ‘달의 의지’에 빗대어 우리가 익숙하게 알고 있던 삶의 이면, 관계의 이면에 대해 다시 한 번 반추해보게 되는 특별한 힘을 지닌 소설이다.",1,국내도서-소설/시/희곡
757,9788954691000,117227439,제사를 부탁해,"9,000원",500원,박서련  저/정영롱 글그림,문학동네,,1,국내도서-소설/시/희곡
758,9788932041049,116020463,우리의 환대,"12,600원",700원,장희원 저,문학과지성사,"우리가 잃어버린 것은 사랑이 아닌
타인을 환대하는 용기이다

* 젊은작가상 수상 작가 장희원 첫 소설집 *
* 마음의 온기가 삭막한 이 시대의 희망처럼 읽힌다 *

영영 오지 않을 사람들에게, 환대를…
그리운 건 언제나 찰나의 우리였기에

2020년 제11회 젊은작가상 수상 작가 장희원의 첫번째 소설집 『우리의 환대』가 문학과지성사에서 출간되었다. “마음의 온기가 삭막한 이 시대의 희망처럼 읽힌다”(오정희·성석제)라는 심사평과 함께 2019년 『동아일보』 신춘문예로 등단한 장희원은 일상 속 소외된 마음과 그 이면에 남아 있는 희망을 정확한 문체와 사려 깊은 묘사로 꾸준히 그려왔다. “모두 자신에게 기대고 있는 누군가의 마음을 잊지 않기를” 바란다고 작가의 말에서 밝혔듯이 『우리의 환대』는 타인을 환대하는 용기야말로 자기 자신과 세계를 사랑할 수 있는 유일한 방법임을 여실히 보여준다.",2,국내도서-소설/시/희곡
759,9788937472213,104131277,"이 밤은 괜찮아, 내일은 모르겠지만","12,600원",700원,서유미 저,민음사,"우리가 타인이 되어 가는 사이, 한 시절이 소멸해 가는 사이, 
발길이 멈추고 말문이 막히고 미래가 접히는 순간의 장면들을
정물화처럼 붙잡고 응시하는 서유미 소설의 정점

서유미 신작 소설집 『이 밤은 괜찮아, 내일은 모르겠지만』이 출간되었다. 5편의 짧은 소설과 7편의 단편소설이 수록된 이번 소설집에서 작가는 2010년대 중후반을 관통하며 바라본 세상과 세상 속 인물들을 때로는 찰나의 장면으로, 때로는 밀도 높은 심리 변화와 서사로 다채롭게 변주하며 ‘서유미 문학’의 한 정점을 보여 준다. 주변에서 어렵지 않게 볼 수 있는 평범하고 악의 없는 인물들이 굽이치는 삶의 귀퉁이에서 머뭇거리는 순간들, 누구나 경험하지만 대부분은 스치듯 지나거나 망각의 서랍에 넣어 두는 비밀스러운 장면들을 복기하는 가운데 드러나는 것은 인간에 대한 신뢰를 회복하는 정교하고 세심한 시선이다.",1,국내도서-소설/시/희곡
760,9788925588865,101481638,익명의 섬,"14,400원",800원,이문열 저,알에이치코리아(RHK),"우리 시대의 격동과 함께한 이문열 중단편 문학
데뷔작부터 수상작, 그리고 논쟁작까지
이문열의 문학 세계를 망라하는 51편의 중단편전집

우리 시대의 격동과 함께한 한국문학의 대표 소설가 이문열. 그가 발표한 중단편 소설 51편을 전 6권으로 알에이치코리아에서 재출간하였다. 이번 판본에서는 표지를 바꾸고 4권 「우리들의 일그러진 영웅」 표제작을 「타오르는 추억」으로 바꾸었다. 그리고 본문의 수록 순서를 일부 변경하기도 했으며, 「심근, 그리하여 막히다」의 제목을 「심근경색」으로 바꿔 의미를 명확하게 표현하기도 했다. 이문열의 데뷔작인 「나자레를 아십니까」 「새하곡」, 출세작이라 할 수 있는 「우리들의 일그러진 영웅」, 그리고 논쟁작 「달아난 악령」까지, 한국을 대표하는 소설가 이문열의 문학 세계를 망라하는 51편의 명품 소설들이 펼쳐진다. 

그의 중단편 소설들이 2000년대 초반에도 발표되긴 했지만, 대부분은 1980년대와 1990년대 발표되었다. 이문열의 소설에 대해서는 “복고적 낭만주의자” “보수적 귀족주의자” “현란하고도 유려한 문체” “현학 취미”와 같은 수식어들이 따라다닌다. 한국전쟁과 분단, 그리고 반공주의의 억압과 4·19 이후 지속적으로 전개된 민주화 및 해방의 이념에 둘러싸인 우리 시대의 격동을 그 누구보다 잘 담아낸 이문열의 중단편전집이 발표된 지 수십 년이 훌쩍 지난 지금에도 다시 읽는 이유는, 이문열의 소설 안에 내재된 우리 시대의 아픔과 비애, 절망과 허무가 담겨있기 때문일 것이다. 전 6권의 각권 말미에는 문학평론가의 작품 해설을 담았다. 이문열이라는 작가 세계, 그리고 그의 문학 세계를 입체적으로 조명해볼 수 있도록 안내해주는 길잡이 역할이 될 것이다.
",2,국내도서-소설/시/희곡
761,9788932037981,95879115,동행,"12,600원",700원,최윤 저,문학과지성사,"2020년 이효석문학상 대상 수상작 수록
서로가 서로를 끌어안는 동행의 힘! 

5월 광주의 비극을 다룬 작품 「저기 소리 없이 한 점 꽃잎이 지고」(1988)를 발표하며 “가장 뛰어난 증언의 문학”(김병익 문학평론가)이라는 수사와 함께 등장한 최윤의 신작 소설집 『동행』이 문학과지성사에서 출간됐다. 작가는 「회색 눈사람」으로 동인문학상을, 「하나코는 없다」로 이상문학상을 수상한 바 있으며, 이 책에 수록된 소설 「소유의 문법」으로 2020년 이효석문학상 대상을 수상했다. 「소유의 문법」은 ‘나’가 은사 P의 배려로 딸아이 ‘동아’와 함께 은사의 전원주택에 들어가 살며 목격한 시골 마을 주민들의 탐욕을 생생하게 그려낸 작품이다. “소유와 탐욕의 시스템에 길들어 ‘이 세상에 올바른 모습으로 거하는 법’을 잊어가는 현대인에게 ‘소유의 문법’을 뛰어넘는 뜨거운 생의 진실을 깨우치는 수작”이라는 평을 받으며 심사위원 만장일치로 대상에 선정되었다.",2,국내도서-소설/시/희곡
762,9788950993023,95728314,오늘의 SF #2,"13,500원",750원,"고호관,김혜진,배명훈,손지상 등저",arte(아르테),"예상치 못한 방식으로 그 어느 때보다 가까이 다가온 SF
SF를 살며 SF를 읽는 우리에게, 지금 가장 시의적절한 이름 『오늘의 SF』

창간 소식만으로도 SF 팬들을 환호시켰던 국내 유일의 SF 무크지 『오늘의 SF』가 2호로 돌아왔다. 이번에도 고호관, 듀나, 정세랑, 정소연 작가가 편집위원으로 참여해 창간호를 뛰어넘는 2호의 가능성을 고민했다. 배명훈, 정소연, 고호관, 문이소, 김혜진, 손지상, 황모과의 신작 소설, 화제를 모은 시네마틱 드라마 ‘SF8’의 기획·연출자 민규동, 한국 SF가 걸어온 매 길목을 지켜 온 작가 김창규의 인터뷰 그리고 독보적인 존재감 ‘듀나 월드’를 탐색하는 이지용 평론가의 작가론까지, 지금 가장 뜨거운 이름, SF의 오늘을 만난다. 

SF 작가들은 반 이상의 리뷰가 “SF는 싫어하지만…”으로 시작되는 것에 유감을 가지지 않도록 스스로를 단단히 다져야 한다. 그 과정을 조금이나마 축약하기 위해 이 잡지가 만들어졌다.",2,국내도서-소설/시/희곡
763,9791189680213,89557141,시간과 장의사,"16,920원",180원,이묵돌 저,냉수,페이스북 페이지/인스타그램 “이묵돌”에서 2018년 10월부터 2019년 10월까지 써 온 단편을 책으로 공개한다. 76편의 단편을 비롯해 이 단편집에서 최초 공개하는 3편의 단편을 수록했다. 다양한 소재의 단편들이 향하는 주된 정서는 바로 ‘상실’이다. 죽음이나 이별과 같은 물리적 사건뿐 아니라 가난이나 계층의 단절 같은 심리적 요소들 역시 상실을 낳게 하는 주된 원인이 됨을 드러낸다. 이런 상실에 관한 글들을 통해 독자는 아이러니하게도 잃어버렸던 감정을 다시 떠올리게 된다. 글을 읽는 동안에는 어렴풋하게만 느껴지던 감정은 글의 말미에 붙어 있는 제목을 접했을 때 좀더 명확해진다. 이렇게 글을 다 읽은 후에 찾아오는 울림은 독자를 생각의 길로 이끈다.,2,국내도서-소설/시/희곡
764,9788932035581,77668664,연대기,"13,500원",750원,한유주 저,문학과지성사,"“쓰고 지우며 쓰고 지우는” 문학적 실험을 거듭하면서 독보적인 세계를 구축해온 작가 한유주의 네번째 소설집이 출간되었다. 『나의 왼손은 왕, 오른손은 나의 필경사』(2011) 이후 소설집으로는 8년 만이다. 한유주의 소설을 말할 때 또렷하게 떠오르는 방식이 있다. 단어와 문장이 반복, 나열, 부정, 역전을 거듭하면서 직조되는 이야기, 온전한 의미에 가닿는 일이 불가능하다는 것을 알면서도 실패를 향해 내딛는 걸음. 이번 소설집에서도 한유주는 마음껏 언어를 낭비하고 탕진한다. 2014년부터 2018년까지 발표한 소설 8편이 묶인 새 소설집 『연대기』는 한유주 소설의 발걸음을 기록한 연대기chronicle이자 짧은 지면에서 다 말할 수 없는 어떤 사건들 이후 ‘우리’가 연대(連帶)한 기록이기도 하다.",1,국내도서-소설/시/희곡
765,9788932034645,63841232,우아한 밤과 고양이들,"11,700원",650원,손보미 저,문학과지성사,,2,국내도서-소설/시/희곡
766,9791156623564,59812767,4월의 눈,"8,550원",470원,손원평 저/제이미 챙 역,아시아,"자신의 고통을 통해 타인의 고통을 감각하는 사람들의 이야기 

2018년 4월, K-픽션 스물한 번째 작품으로 손원평의 「4월의 눈」이 출간되었다.

손원평은 대학교에서 사회학과 철학을 공부했고 한국영화아카데미 영화과에서 영화 연출을 전공했다. 2017년 『아몬드』로 제10회 창비청소년문학상을 받으며 등단했고, 두 번째 장편소설 『서른의 반격』으로 제5회 제주4·3평화문학상을 수상했다. 그녀는 두 소설에서 각각 ‘인간이라는 존재’에 대한 질문을 던지기도, ‘어떤 어른이 될 것인가’라는 질문에 대한 대답을 풀어내기도 했다. 신작 「4월의 눈」에서는 고통을 겪는 사람들과 자신이 겪었던 고통을 통해 다른 사람의 아픔을 헤아리는 공감의 순간을 그렸다.

서로에게 상처만 주는 나날을 반복하던 ‘나’와 아내는 이혼하기로 한다. 그날, 핀란드 로바니에미에서 온 ‘마리’가 집에 도착한다. ",1,국내도서-소설/시/희곡
767,9788955967951,41815032,샤갈의 마을에 내리는 눈,"12,350원",260원,박상우 저,노란잠수함,"? 한국현대문학의 탈정치화, 개인화를 선언한 불세출의 명작 「샤갈의 마을에 내리는 눈」과 
이상문학상에 빛나는 「내 마음의 옥탑방」 등 
90년대 이후 한국문학의 새로운 감수성을 이끄는 작가 박상우가 스스로 뽑은 대표작들! 

“앞으로 내 앞에서 정치의 ‘정’자도 꺼내지 마.
그런 얘기를 꺼내는 새끼는······ 그런 새끼는 그냥 두지 않겠어!”

90년대 이후 한국현대문학의 탈정치와와 개인화를 선언하며 뜨겁게 환영 받은 작품 「샤갈의 마을에 내리는 눈」. 여럿이 뿔뿔이 흩어져 가고 ‘연대’와 ‘정치’라는 과거에 엄습 당한 인물들은 ‘가슴속에 남겨진 건 극단적인 허무뿐이고 그 허무 속에서 끝끝내 되찾고 싶은 건 인간적인 낭만뿐’이라고 말한다. 특히 80년대말 대중적 집단의식에서 개인주의로 넘어가던 시대상을 절묘하게 드러낸 작품으로 평가 받는다.",2,국내도서-소설/시/희곡
768,9791156623090,38857548,세월,"9,000원",500원,방현석 저,아시아,"끔찍한 한국에서 사람 될 길 없던 사람들, 
세월호 참사가 낳은 비극과 그늘을 주목하다

데뷔 30주년을 앞둔 소설가 방현석이 5년 만에 들고 온 중편소설 『세월』은 2014년 ‘4·16 세월호 참사’의 그늘을 온몸으로 그린 소설이다. 세월호가 할퀴고 간 흔적이 영원한 아픔으로 남아 있는 와중에, 소외당하고 보호받지도 못하는 이들을 수면 위로 끌어올리고자 했다. 어린 딸을 제외한 일가족이 배와 함께 차가운 바닷속으로 가라앉은 베트남 이주민 가족의 실화를 바탕으로, 사실감과 처연함을 더했다. 

한국에 간지 2년 만에 귀화한 젊은 색시 린, 쩌우는 그런 딸을 못마땅해 한다. 세월이 흘러, 듬직한 사위는 믿음직해지고 손자, 손녀 들은 그들을 하나로 이어주기에 이른다. 어느 날 갑자기 제주도로 귀향을 간다는 린네 가족, 허튼 사람 아닐 거라는 사위에 대한 믿음이 가능케 했다. 

비극은 한순간 찾아왔다. 제주도로 가는 여객선 침몰.",2,국내도서-소설/시/희곡
769,9788932027692,20189686,애니,"10,800원",600원,정한아 저,문학과지성사,"젊은 시절 한때밖에 돌아볼 게 없다는 건,
인간이 결국 보잘것없는 존재라는 뜻일 거야
”
그땐 미처 알지 못했던 슬픔의 진원지로
끝 모를 길을 떠난 삶의 순례자들

2007년 『달의 바다』로 문학동네작가상을 수상한 정한아가 두번째 소설집 『애니』를 출간했다. 네 권 통틀어 3년 만의 책이고, 소설집으로는 6년 만이다. 삼십대 중반이 된 작가가 서른 살부터 써온 8편의 소설들엔 이십대의 그것과는 다른 변화의 기미가 두드러진다. 정한아 특유의 긍정과 성장의 서사, 위태롭지만 찬란하게 빛나는 동시대의 젊음을 빚어내던 문장들은, 이제 시간의 흐름 속에 묻힌 삶의 상처를 품고 그 근원들을 세심하게 매만져 복원해낸다. 무언가를 영영 잃었기 때문에, 혹은 무엇을 끝내 잊을 수 없기에 저마다의 사정으로 상처 입은 사람들은 그 상흔을 치유하기 위해 각자 슬픔의 진원지를 향해 느린 발걸음을 옮긴다.",2,국내도서-소설/시/희곡
770,9788994353456,13441832,메밀꽃 필 무렵,"13,050원",720원,이효석 저,애플북스,"한국 근현대문학사에서 중요한 위치에 있는 작가들의 작품을 만나보는 「한국문학을 권하다」 제8권 『메밀꽃 필 무렵』. 문학으로서의 읽는 즐거움을 살린 쉬운 해설과 편집, 단행본으로 출간된 적 없는 작품들도 수록한 총서 가운데 한 권이다. 「이효석 단편전집」의 첫 번째 책으로 시적인 문체와 세련된 언어로 예술성을 이뤄낸 순수문학의 대표자 이효석의 걸작을 담고 있다. 장돌뱅이 허 생원은 달빛 아래 메밀꽃이 흐드러지게 핀 고개를 넘어가며 꿈결 같았던 과거 단 한 번의 인연을 이야기하는 ‘메밀꽃 필 무렵’, 잔잔한 일상에서 느껴지는 기쁨을 낙엽 태우는 내음과 함께 전하는 ‘낙엽기’, 마침표 하나 없이 연결된 문장으로 비극적으로 패퇴한 나폴레옹이라는 영웅의 독백을 써내려간 ‘황제’ 등의 작품을 통해 저자의 작품 세계를 엿볼 수 있다.",1,국내도서-소설/시/희곡
771,9788936436896,1796798,시계가 걸렸던 자리,"10,800원",600원,구효서 저,창비,"1987년 중앙일보 신춘문예로 등단한 뒤 지금까지 장편 14권과 소설집 7권을 내놓으며 끊임없이 다양성과 새로움을 추구해온 유목형 작가 구효서의 여덟번째 소설집. 2005년 이효석문학상 수상작 「소금 가마니」를 비롯, 구효서 단편미학의 정점을 보여주는 9편을 모았다. 이번 소설집에는 탄생과 소멸의 이미지와 모티프가 두드러진다. 죽음의 상상은 또다른 ‘나’를 재발견하고 ‘나’의 경계를 허물어뜨려 삶을 반성하고 긍정하게 만드는 역설적인 힘을 발휘한다. 구효서 소설이 제시하는 허무주의의 새로운 차원은 반성적 자기발견과...",1,국내도서-소설/시/희곡
772,9788970123141,1144,내 마음의 옥탑방 외,"13,320원",740원,박상우 등저,문학사상,"새로운 세기를 맞이하는 한국소설의 큰 흐름과 발전을 한눈에 볼 수 있는 1999년 이상문학상 수상작품집. 1999년도 제23회 이상문학상 대상 수상작으로 박상우 씨의 소설 이 선정되고, 6편의 추천우수작과 2편의 기수상작가 우수작이 선정되었다. 
대상을 수상한 박상우 씨는 감성의 언어와 기지를 바탕으로 산문의 아름다움과 소설의 감응력을 높이고자 노력해온 작가이다. 소설 은 공간화의 기법을 통해 삶의 다채로운 모습을 동시에 제시하면서 인간의 내면에 담겨 있는 세속적인 욕망을 섬세하?..",1,국내도서-소설/시/희곡
773,9791159059957,138192530,영원한 귀향,"18,050원",380원,이호철 저,소명출판,"이호철은 '분단문학의 거장'으로 불리며, 한국전쟁과 분단이라는 주제를 다룬 작품들로 잘 알려져 있다. 이번 선집은 그의 대표작인 「탈향」을 비롯해 작가의 문학 세계를 압축적이면서도 입체적으로 보여줄 수 있는 단편 14편을 묶었다.",2,국내도서-소설/시/희곡
774,9791197746055,126643290,당신의 계절이 지나가면,"11,700원",650원,주얼 저,이스트엔드,"마음속 깊이 감춰둔 지나간 계절의 아쉬움과 그리움
그 일렁이는 내밀한 기억을 세심하게 그려낸 주얼 문학의 첫 번째 여정

독립출판을 통해 2021년 1월 처음 출간된 주얼 작가의 『당신의 계절이 지나가면』은 독립출판물 장르에서는 보기 드문 단편소설집이다. 일반 독자들에게는 조금 생소할 수도 있는 독립출판 소설집임에도 『당신의 계절이 지나가면』은 출간 후 작가 특유의 서정적이고 감각적인 필치로 아련하고도 따스한 여운을 전해주며 많은 독자들의 사랑을 받았다. 그리고 2024년 5월 새로운 디자인과 함께 개정판으로 재출간되었다.

작품집에는 총 12편의 짧은 소설이 수록되었다. 각 소설에는 아름다웠던, 때론 잊고 싶을 정도로 괴로웠던 기억을 가만히 끌어안고 일상을 살아가는 다양한 인물들의 이야기가 풍부한 계절의 이미지와 함께 펼쳐진다.",1,국내도서-소설/시/희곡
775,9791165373566,124707318,소리 내 우는 법을 잊은 나에게,"16,800원",원,이성빈 저,휴먼컬처아리랑,"소리 내 우는 법을 잊은 나에게
-왜곡된 세계에 서 있는 왜곡된 ‘나’를 이해하다

“저는 제 이야기의 형식을 명확히 분류할 수 없다는 점이 특히 마음에 듭니다. 우리의 삶과 닮았거든요. 우리는 항상 불완전해서 더 나은 내일을 만드려고 끊임없이 노력하잖아요. 형식의 불명확함. 이것이 제가 생각하는 오토픽션이 가지는 의미이자 가치입니다.”_이성빈(작가)

오토픽션(auto-fiction)은 문학계에 던져지자 마자 수많은 논쟁들을 불러 일으켰다. 어딘가 말이 맞지 않는 역설적인 점들이 존재하기 때문이다. 오토픽션은 소설도 자서전도 아니다. 그렇기 때문에 다르게 말하면, 소설이자 자서전이 되기도 한다.

오토픽션은 진실이 아니면서도 거짓도 아닌 동시에 거짓이면서도 진실인 애매성과 소설의 형식이면서도 자서전의 형식을 동시에 가지고 있어서 형식이 불완전한 특징을 가지고 있다. 소설이라고 부르기도 뭐하고 자서전이라고 하기에도 뭐하다.",3,국내도서-소설/시/희곡
776,9791156626343,119829937,이웃들,"13,500원",750원,진하리 저,아시아,"심훈문학상 수상 작가 진하리의 첫 소설집
감쳐둔 마음까지 어루만지는 서늘한 관계의 지형도

진하리 소설가의 첫 번째 소설집 『이웃들』이 출간되었다. 이번 소설집에는 모두 6편의 작품을 수록하였다. 인물들의 미묘한 심리를 섬세하게 써내려간 소설들은 심훈문학상 심사 당시 “중산층의 복잡한 세태와 심리를 끌어내는 관점과 주제의식이 새롭다”는 평을 받았다. “스노비즘이 장악한 현실의 양상을 투시도처럼 재현”하며 독자들에게도 많은 질문을 던진다.",2,국내도서-소설/시/희곡
777,9791141014742,117465790,네 이름을 품고만 있어도,"15,400원",원,도담도담 저,BOOKK(부크크),,6,국내도서-소설/시/희곡
778,9791167372451,115476572,여덟 개의 빛,"9,000원",500원,"권혜영,박진경,성해나,송재영,이선진,장진영,정대건,조온윤 저",은행나무,"한국문학에 스미는 여덟 개의 빛! 
문화예술위원회 선정 차세대 예술가 8인
권혜영, 박진경, 성해나, 송재영, 이선진, 장진영, 정대건, 조온윤

문화예술위원회(ARKO) 한국예술창작아카데미 선정 차세대 예술가 8인의 작품집 『여덟 개의 빛』이 출간된다. 문학잡지 『Axt』와 연계하여 작가의 시와 소설뿐 아니라 인터뷰와 수필, 대중문화 평론, 리뷰 등 다양한 산문을 함께 기획하여 해마다 한 권으로 소개하는 ‘AnA 시리즈’의 세 번째 책이다. 올해의 주인공은 소설가 권혜영, 성해나, 송재영, 이선진, 장진영, 정대건, 시인 박진경, 조온윤 8인이다. 가장 낮은 곳까지 스미는 다정한 온기처럼, 여덟 명의 작가가 그려낸 여섯 편의 소설과 스무 편의 시에는 그들이 감각하는 작지만 분명한 빛이 담겨 있다. ",2,국내도서-소설/시/희곡
779,9791192085340,109909729,아이의 슬픔과 기쁨,"11,700원",650원,"이주란,이종산,박서련,서연아 공저",서해문집,"한때 아이였고, 지금 아이이며,
슬펐고, 기뻤고, 사랑했고, 고독했던 모든 아이에게 바치는 작은 헌사

『아이의 슬픔과 기쁨』은 아이들은, 당연하게도, 슬프다. 기쁘다. 사랑한다. 고독하다. 라는 부분에서 시작된 책이다. 네 명의 소설가―이주란, 이종산, 박서련, 서연아―는 아이들이 겪는 감정을 하나씩 택해 소설로 풀어냈다. 어쩌면 아이들이 느끼는 고독은 수십 년을 더 산 사람이 겪는 고독과는 다를 수도, 비슷할 수도 있다. 혹은, 아이들이야말로 정말이지 고독할지도 모른다. 어른과 같은 언어를 구사하고 또 같은 감정을 느끼지만 아무도 그것을 곧이곧대로 이해해주지 않는다는 점에서 말이다. 아이들은 어떤 슬픔을 느끼고, 어떤 기쁨을 느꼈을까? 오늘 아이들은 어제보다 더 사랑했을까? 아니면 어제보다 더 고독했을까? “세상에서 가장 순정하고 강한 사랑은 양육자가 자녀를 아끼는 마음이라는 인식이 보편적인 듯한데, 정말 그런지.",1,국내도서-청소년
780,9791160407525,107491726,이어달리기,"12,600원",700원,조우리 저,한겨레출판,"혈연과 세대를 초월한 여성들의 다정하고 느슨한 공동체
조우리 연작소설

여성, 퀴어, 노동을 소재로 디저트와 차처럼 달콤쌉싸름한 작품 세계를 구축해온 조우리 작가의 세 번째 소설집. 『이어달리기』는 혈연관계가 아니지만 서로를 이모와 조카로 칭하는 중년 레즈비언 ‘성희’와 일곱 명의 여성 이야기다. 성희는 그들의 성장 과정에 보탬이 되는 미션 편지를 보내고 적절한 보상을 제공하면서, 마치 ‘키다리 아저씨’처럼 든든한 삶의 동반자가 되어준다. 여성들은 어린 시절부터 그의 편지에 담긴 미션을 수행하며, 주체적인 삶의 태도를 배우고 공유하는 정서적 공동체를 이룬다. 소설 일곱 편은 각기 다른 이야기를 담고 있지만, ‘좋은 어른’이자 ‘좋은 이모’가 되고 싶은 성희의 따뜻한 입김과 그림자를 느낄 수 있다. 시한부 판정을 받은 성희는 ‘살아서 하는’ 자신의 장례식에 조카들을 초대해 장례식 준비와 진행을 맡기며 마지막 미션을 수행한 그들에게 유산을 나눠 준다.",2,국내도서-소설/시/희곡
781,9791167900791,105486793,그때 그 마음,"13,500원",750원,정소현 등저,현대문학,"한국문학의 가장 빛나는 소설과 소설가에게 주어지는, 67회를 맞은 명실상부한 한국 최고 문학상인 '현대문학상'의 올해의 수상자와 수상작으로 정소현의 「그때 그 마음」이 선정되었다. 심사는 2020년 12월호～2021년 11월호(계간지 2020년 겨울호～2021년 가을호) 사이, 각 문예지에 발표된 작품을 대상으로 진행되었으며, 수상후보작으로는 김멜라 「저녁놀」, 손보미 「해변의 피크닉」, 안보윤 「밤은 내가 가질게」, 위수정 「풍경과 사랑」, 이장욱 「노보 아모르」, 임솔아 「초파리 돌보기」, 정지돈 「지금은 영웅이 행동할 시간이다」, 조해진 「허공의 셔틀콕」, 한정현 「쿄코와 쿄지」가 선정되었다.",1,국내도서-소설/시/희곡
782,9788932026664,15046624,소년은 늙지 않는다,"11,700원",650원,김경욱 저,문학과지성사,"정교하게 짜인 소설의 성벽 안에서
가장 현실적인 어른아이들과 만나는 경험

스스로 경신하는, 언제나 새로운, 업그레이드형 소설가

한 편의 소설을 완성하는 순간, 겨우 터득한 소설 쓰는 법을 까맣게 잊어버린다는 것. 어김없이 작가 지망생으로 돌아간다는 것. 막막함에도 불구하고, 막막하기 때문에 또다시 쓰게 된다는 것. 그리하여 언제나 첫 소설, 첫 문장을 쓸 수 있다는 것.
열세번째 책이다. 아니, 열세번째 첫 책이다._「작가의 말」에서

1993년 작가세계 신인상으로 등단한 이래 한국일보문학상, 현대문학상, 동인문학상 등을 수상하며 21년간 왕성한 작품 활동을 계속해온 김경욱의 일곱번째 소설집 『소년은 늙지 않는다』가 출간되었다. 그러나 작가는 이 책을 자신의 “첫 책”이라고 소개한다.",2,국내도서-소설/시/희곡
783,9788994006994,11263376,성탄특선,"9,000원",500원,김애란 저/제이미 챙 역,아시아,"「성탄특선」은 십여 년 서울살이를 하며 많은 방을 옮겨 다녀야 했던 남매의 각자 연애 이야기이다. 이 소설은 『달려라, 아비』의 세계를 지나 2000년대 고립된 현실의 비극성이 전경화된 최근 창작집 『비행운』으로 넘어가는 길목에 서 있다. 등단작 「노크하지 않는 집」에 이미 잠재해 있었던 사회적 조망이 「성탄특선」을 실은 두 번째 소설집 『침이 고인다』에서 서서히 모습을 드러내기 시작한 것이다.",2,국내도서-소설/시/희곡
784,9788994006291,7354850,원미동 시인,"9,000원",500원,양귀자 저/전미세리 역,아시아,「원미동 시인」은 일곱 살짜리 어린아이를 화자로 내세워 이야기를 풀어 간다. 어린아이를 화자로 내세운 소설들이 대개 그렇듯이 소설은 어른들의 세계가 애써 감춰두고 싶어 하는 것들을 들추어낸다. 동네 사람들과 김반장의 태도는 현실 정치의 폭력 앞에서 아무 항변도 하지 못하고 자기의 안전만을 생각한 채 몸을 움츠리고 살아가는 소시민들의 모습을 떠올리게 한다. 소설은 어린아이의 눈을 통해 이를 고발하고 있는 것이다.,1,국내도서-소설/시/희곡
785,9788983715456,5241271,공간의 요정,"9,900원",550원,김한민 저,세미콜론,"‘시’와 ‘기억의 장소’를 잃은 세대에 바치는 우화

김한민 작가의 첫 번째 소설이다. 남미의 마술적 사실주의 문학, 장 자크 상페의 그림, 안토니오 카를로스 조빔의 보사노바 음악, 게오르그 트라클의 시. 이 모든 감수성이 합쳐져 독특한 우화를 빚어냈다. 이 이야기는 ‘시’와 ‘기억의 장소’를 잃은 세대에 바치는 우화다.  

『공간의 요정』의 이야기는 크게 두 가지 그리움, 향수를 담고 있다. 첫 번째는 사라지는 정든 공간에 대한 아쉬움이다.",1,국내도서-소설/시/희곡
786,9791197675423,124329676,여름날에 핀 곰팡이 심정,"13,500원",150원,이부 저,선홍빛,"각기 다른 세계의 여름을 배경으로 한 눅진한 멜랑꼴리 장르 소설집.

여름 햇볕은 찬란하게 빛나지만 한편으론 여느 계절보다 짙은 그늘을 만들어요. 저는 어두컴컴한 그림자 아래에서, 또 눅눅한 장맛비 속에서 피어나는 곰팡이를 발견했습니다. 가슴 한편에 자리 잡은 우울이란 곰팡이가 쾌청한 여름 풍경과 극명한 대비를 이루며 도드라지는 것입니다. 그 곰팡이 심정을 그러모아 이야기로 엮었습니다. 『여름날에 핀 곰팡이 심정』은 SF, 판타지, 동화, 로맨스, 스릴러 등 여섯 가지 장르 소설과 삽화가 수록되어 있습니다.",1,국내도서-소설/시/희곡
787,9791197137884,122153988,소설 목포,"13,500원",750원,"박생강,백이원,김경희,강병융,김학찬,김의경,전석순,정진영 저",아르띠잔,"『소설 목포』는 『소설 제주』, 『소설 도쿄』, 『소설 뉴욕』, 『소설 부산』에 이은 테마소설 시리즈 ‘누벨바그’의 다섯 번째 앤솔러지로 세계 여러 도시와 작가들과의 만남을 통해 지역과 문화, 사람이 어우러지는 장을 만들고자 야심차게 기획한 아르띠잔의 테마소설 시리즈다. 시간을 되돌린 듯 오래된 건물과 풍경을 간직한 거리를 걸으며 과거의 풍경 속에서 현재의 나를 돌아보고 싶을 때 추천하고 싶은 곳 목포. 목포의 원도심에 가면 과거와 공존하는 듯한 기분을 경험할 수 있다. 그 목포를 배경으로 다양한 이야기가 펼쳐진다. 『소설 목포』는 여덟 명의 소설가가 그려낸 다양한 풍경과 이야기를 담고 있다.",2,국내도서-소설/시/희곡
