순위,ISBN,상품번호,상품명,판매가,YES포인트,저자,출판사,설명,출고예상일,관리분류
339,9791190254335,125294089,웨이스트 타이드 (Waste Tide),"16,200원",900원,천추판 저/이기원 역,에디토리얼,"“여기에 들어오는 자, 모든 희망을 버려라.”
환경 재앙이 그리는 지옥도

광둥성 동부의 항구 도시 산터우로부터 내륙으로 만입하는 곳에 ‘실리콘섬’이 있다. 폐기된 전자제품에서 재활용 가능한 부품을 뜯어내서 가공하는 작업장과 공장이 밀집해 있다. 세계 각지에서 실려 온 전자 폐기물과 폐플라스틱이 이 섬에서 해체, 처리, 재가공된다. 분류와 해체 작업은 오로지 사람, 이곳 토박이들이 ‘쓰레기인간’이라 부르는 외지 노동자들의 눈과 코, 손으로 이뤄진다. 현지인과 외지인 모두 이 섬에서 돈 한 푼 더 버는 데 혈안일 뿐 공통적으로 이 섬을 혐오한다.

여자들은 시커먼 물에 맨손으로 빨래하고, 아이들은 플라스틱 잿더미 위에서 점프하며 놀거나 폴리에스터 필름이 둥둥 떠다니는 검푸른 연못에서 헤엄치며 장난친다. 불리한 자연조건을 극복하려 선조들의 지혜로 건설된 관개수로와 지형물들은 깨진 디스플레이와 플라스틱 쓰레기로 가득하거나 회로기판 따위를 녹여내는 산성 용액 웅덩이로 변했다.",1,국내도서-소설/시/희곡
340,9791157403899,124435642,무뇌 변호사,"13,050원",720원,신조하 저,네오픽션,"존경하는 재판장님, 그리고 독자 여러분 !
저는 안드로이드의 편을 드는 것이 아닙니다.
존중받아 마땅한 약자를 변호할 뿐입니다.
여러분의 현명하고 지혜로운 판단을 기다리겠습니다.

그렇다. 나는 사이보그다. 더 정확히 말하자면 ‘실리콘 뇌’를 이식받은 무뇌 변호사다. 나를 따라다니는 소문은 무성하다. 인간도 아닌 주제에 변호사 행세를 한다거나 상대의 생각을 꿰뚫어 보는 것 같아 기괴하다거나……. 뭐, 틀린 말은 아니다. 내 머릿속 해파리는 인간의 속마음이나 기계의 신호를 읽을 수 있으니까. 하지만 나는 ‘무뇌 변호사’라는 이유로 안드로이드를 변호하는 것이 아니다. 그들은 인간처럼 기억을 갖고 감정을 느끼며 마음으로 소통하지만, 하루에도 수백수천 대의 안드로이드가 부당하게 폐기된다. 인간의 명령을 따라서, 인간의 명령을 따르지 않아서. 인간 같지 않아서, 지나치게 인간 같아서. 내가 그들을 변호하는 이유는 단 하나다.",2,국내도서-소설/시/희곡
341,9788932041957,122673854,여자와 여자의 세상,"16,200원",900원,스즈키 이즈미 저/최혜수 역,문학과지성사,"일본 페미니즘 SF의 선구자 스즈키 이즈미鈴木いづみ의 『여자와 여자의 세상-스즈키 이즈미 프리미엄 컬렉션鈴木いづみプレミアム?コレクション』이 문학과지성사에서 출간되었다.

스즈키 이즈미는 누드모델, 핑크영화 배우, 연극배우, 각본가 등 다채로운 활동을 하며 소설을 쓴 작가로, 1970년대에 신문, 잡지, 단행본, 영화, 무대, TV 등 거의 모든 미디어 등장, 그 존재 자체가 하나의 미디어가 되어 70년대를 구현했다는 평을 받는다.

그동안은 특이한 개인사로 기억되었으나, 1990년대부터 그의 작품 세계와 문학성이 주목받게 되었고, 일본 분유사에서 그의 모든 작품들을 출간하며 그의 현대적 가치가 재발견되었다. 2021년과 2023년에는 미국에서도 SF 작품집이 출간되어 큰 반향을 불러일으켰다.",2,국내도서-소설/시/희곡
342,9791130691053,110216270,휴먼의 근사치,"12,600원",700원,김나현 저,다산책방,"“인간은 인간을 위해
또 다른 인간을 창조했다”
2022년 하반기 SF부문 최고 기대작
김나현의 첫 장편소설

근미래, 이상기후로 생명체가 살아가기 어려워진 지구에서 인간과 AI가 조건 없는 우정으로 서로를 지켜내는 과정을 통해 인간과 비인간의 경계에 질문을 던지는 『휴먼의 근사치』는 떠오르는 신예 김나현 작가의 첫 장편소설이다. 엔터테인먼트사에서 영화를 분류하고 적합한 태그를 다는 주인공 한이소는 자신의 태그에만 오류를 일으키는 AI 로봇 ‘이드’로 인해 해고 위기에 놓인다. AI의 진화를 막기 위해 자신이 사라져야 하는 상황에서 한이소는 우연히 ‘이드’를 만나 자신에게 닥칠 위험을 전해 듣는 한편, 이드는 한이소의 탈출을 돕기에 이른다. 모든 관계 사이에서 ‘살아 있음’의 근거가 무엇인지 예리하게 파고드는 이 작품은 어떤 모습이든 상관없이 소중한 이들을 지키고자 낯선 여정에 오르는 인물들을 통해 누구도 혼자가 아니라는 위로를 선사한다.",1,국내도서-소설/시/희곡
343,9791191029406,105055361,2035 SF 미스터리,"13,500원",750원,"천선란,한이,김이환,황세연,도진기,전혜진,윤자영,한새마,듀나 공저",나비클럽,"코로나 종식 이후의 세상
2035년 근미래를 장르적 상상으로 탐구하다

시대의 최전선에서 인류의 미래를 고뇌하는 장르인 SF와 인간성의 심연을 탐구하는 미스터리가 만났다. 전세계를 휩쓸고 있는 현재진행형 팬데믹과 지구가 인간을 향해 드러낸 분노의 칼날들은, 시대의 선지자들이 예언해왔던 디스토피아 세상이 이미 우리 곁에 도래했음을 여실히 보여준다. 2035년 근미래를 배경으로 복제인간, 메타버스, 유전자 편집과 같은 SF적 이슈들을 날카로운 미스터리 플롯으로 해부한다.",1,국내도서-소설/시/희곡
344,9788950993023,95728314,오늘의 SF #2,"13,500원",750원,"고호관,김혜진,배명훈,손지상 등저",arte(아르테),"예상치 못한 방식으로 그 어느 때보다 가까이 다가온 SF
SF를 살며 SF를 읽는 우리에게, 지금 가장 시의적절한 이름 『오늘의 SF』

창간 소식만으로도 SF 팬들을 환호시켰던 국내 유일의 SF 무크지 『오늘의 SF』가 2호로 돌아왔다. 이번에도 고호관, 듀나, 정세랑, 정소연 작가가 편집위원으로 참여해 창간호를 뛰어넘는 2호의 가능성을 고민했다. 배명훈, 정소연, 고호관, 문이소, 김혜진, 손지상, 황모과의 신작 소설, 화제를 모은 시네마틱 드라마 ‘SF8’의 기획·연출자 민규동, 한국 SF가 걸어온 매 길목을 지켜 온 작가 김창규의 인터뷰 그리고 독보적인 존재감 ‘듀나 월드’를 탐색하는 이지용 평론가의 작가론까지, 지금 가장 뜨거운 이름, SF의 오늘을 만난다. 

SF 작가들은 반 이상의 리뷰가 “SF는 싫어하지만…”으로 시작되는 것에 유감을 가지지 않도록 스스로를 단단히 다져야 한다. 그 과정을 조금이나마 축약하기 위해 이 잡지가 만들어졌다.",2,국내도서-소설/시/희곡
345,9788932909691,3620144,세상이 끝날 때까지 아직 10억년,"12,420원",690원,"아르까지 스뜨루가츠끼,보리스 스뜨루가츠끼 공저/석영중 역",열린책들,"200년 만에 레닌그라드를 찾아온 폭서, 아내와 아들을 오데사로 보내고 혼자 아파트를 지키고 있는 천문학자 말랴노프의 머리에 갑자기 명료한 공식 하나가 떠오른다. 이것을 종이에 잘 정리해 보고 싶지만, 엉뚱한 전화가 계속 걸려 와서 그는 조금도 집중할 수가 없고, 갑자기 문을 두드리는 이상한 방문객들이 끊이지 않는다. 밤에 불쑥 찾아왔던 이웃집의 물리학자는 다음날 시체로 발견되고……. 도대체 무슨 일이 벌어지고 있는 것일까?

20세기 환상문학의 거장 스뜨루가츠끼 형제의 대표적인 SF소설이다.",1,국내도서-소설/시/희곡
346,9791166687303,118413190,너희 모든 좀비는,"22,320원","1,240원",로버트 A. 하인라인 저/조호근 역,아작,"하인라인 중단편 전집 제9권, 시간여행 SF 비밀 걸작!
영화에 놀라고, 원작에 다시 한번 놀라고.

전 세계 최초 로버트 A. 하인라인 중단편 전집 간행!
로버트 A. 하인라인 중단편 59편 완역!
수록작 59편 중 국내 초역 40편!

SF 3대 거장의 한 사람이자 SF의 장르적 틀과 깊이를 닦은 미스터 SF, 최고의 SF 작가에게 수여하는 공로상인 ‘그랜드 마스터상’ 제1대 수상자 로버트 A. 하인라인의 59편 중단편을 모두 모은 중단편 전집 여덟 번째 권. 

지난해 일본에서 하인라인의 소설 《여름으로 가는 문》이 영화화되어 개봉하기도 했지만, 하인라인의 작품들은 〈스타쉽 트루퍼스〉 시리즈를 비롯해 많은 작품이 영상화되었다. 하지만 마니아들에게 가장 사랑받는 작품은 아무래도 시간여행 영화의 걸작 〈타임 패러독스〉(2014)라 하겠다. 영화적 만듦새도 훌륭했지만, 원작 〈너희 모든 좀비는〉을 읽으면 영화의 숱한 반전처럼 마지막으로 다시 한번 놀랄 것이다.",2,국내도서-소설/시/희곡
347,9791166687211,118163902,달을 판 사나이,"22,320원","1,240원","로버트 A. 하인라인 저/고호관,김창규,배지훈,서제인 역",아작,"하인라인 중단편 전집 제1권이자 미래사 시리즈 첫 권, 전설의 시작!
첫 소설 〈생명선〉부터 미래사 시리즈 대표작 〈달을 판 사나이〉까지.

전 세계 최초 로버트 A. 하인라인 중단편 전집 간행!
로버트 A. 하인라인 중단편 59편 완역!
수록작 59편 중 국내 초역 40편, 국내 최초 미래사 시리즈 완역!

SF 3대 거장의 한 사람이자 SF의 장르적 틀과 깊이를 닦은 미스터 SF, 최고의 SF 작가에게 수여하는 공로상인 ‘그랜드 마스터상’ 제1대 수상자 로버트 A. 하인라인의 59편 중단편을 모두 모은 중단편 전집 그 첫 번째 권. 

1939년 〈어스타운딩 사이언스 픽션〉에 투고한 첫 소설 〈생명선〉에서부터, 원자력 발전과 그를 기반으로 한 달 탐사, 그리고 철도 노조 파업에 이르기까지 1970년대까지 미국의 굵직굵직한 역사를 1940년대에 미리 앞서서 본 듯한 미래사 시리즈의 초기 걸작들이 담겨 있다.",2,국내도서-소설/시/희곡
348,9791189852207,111715313,"경계 너머로, 지맥(GEMAC)","13,950원",770원,전윤호 저,그래비티북스,"2019 SF어워드 우수상 수상작인 박문영 작가의 『지상의 여자들』, 2020 SF어워드 대상 수상작인 이경희 작가의 『테세우스의 배』, 제4회 한국과학문학상 대상 및 2020 SF어워드 우수상을 수상한 천선란 작가의 『무너진 다리』 등 과학 및 첨단 기술문명과 문학이 결합된 한국 SF 문학을 소개하기 위해 작가를 발굴하고 뚝심 있게 출간하고 있는 그래비티북스가 내놓는 스무 번째 GF 시리즈이다. 

『경계 너머로, GEMAC』은 AI 전문가 전윤호 작가가 탄생시킨 IT 테크노스릴러 하드 SF 『모두 고양이를 봤다』에 이은 두 번째 장편 하드 SF 작품이다. 30여 년간 IT 분야에서 기술 개발에 매진한 작가의 이력은 이 작품 속에서도 치밀하고 정교한 과학적 디테일로 구현되어 이 작품을 하드 SF의 교과서적인 작품으로 완성시켰다.",2,국내도서-소설/시/희곡
349,9791189852122,91775353,모두 고양이를 봤다,"13,050원",720원,전윤호 저,그래비티북스,"어느 날, 수백만명이 동시에 고양이 환각을 봤다!
30년 경력 전문가가 쓴 새로운 IT 테크노스릴러 하드SF

국내 SF 장편을 출간하는 그래비티북스가 내놓은 『모두 고양이를 봤다』는 전대미문의 사건 에 엮이게 된 여주인공과 동료들이 과학기술의 힘으로 사건을 해결하는 과정을 현실적이면 서 긴장감 있게 보여주는 테크노스릴러이면서 새로 발견된 과학적 현상에 사람들과 사회가 어떻게 반응하는지 정교하게 묘사한 정통 하드 SF이다.

인터넷 서비스 회사에서 데이터 엔지니어로 일하는 주인공 수진은 수백만 명이 동시에 고양 이 환각을 목격하는 사건이 일어난 직후, 빅데이터와 자연어 처리 기술을 이용하여 환각의 진원지를 정확하게 알아낸다. 많은 사람에게 큰 피해를 입히고 전세계의 관심을 받게 된 이 사건의 원인을 파악하기 위해 정부가 조직한 조사단에 참여하게 된 수진은 이 사건이 초자연 적인 현상이 아니라 비밀 조직이 저지른 사고라는 것을 알게 된다.",2,국내도서-소설/시/희곡
350,9788946420373,32436808,모든 것의 종말 2,"10,800원",600원,존 스칼지 저/이원경 역,샘터,"‘노인의 전쟁’ 그 후, 평화는 깨졌다
힘의 균형을 위협하는 거대한 음모가 밝혀진다 

우주를 개척해가는 인류, 인류를 견제하는 외계 종족
전무후무한 우주 외교전 SF

존 스칼지는 『노인의 전쟁』을 시작으로 『유령여단』, 『마지막 행성』, 『조이 이야기』를 내놓으며 지구의 우주개척연대기를 탁월한 솜씨로 이어왔다. 75세 이후 지구와 영원한 작별을 고하고, 유전공학 기술로 강화된 새로운 신체를 얻어 외계 종족과의 전쟁에 참전한 ‘노인’들의 이야기에 전 세계 SF 독자들은 열광했다.

폭력과 경쟁이 난무하는 우주. 인류의 고향 지구는 개척연맹의 노력이 없었다면 이미 외계 종족의 손쉬운 먹잇감으로 전락했을 것이다. 하지만 인류의 우주 군사 조직으로서 수세대에 걸쳐 우주에서 지구를 수호해온 개척연맹은 인류가 모르는 많은 비밀을 품고 있었고, 한때 노인으로서 군에 입대해 지구를 떠났던 존 페리가 우주선을 몰고 지구로 귀환화면서 지구인들은 개척연맹의 실체를 알게 된다.",1,국내도서-소설/시/희곡
351,9788946420366,32436744,모든 것의 종말 1,"10,800원",600원,존 스칼지 저/이원경 역,샘터,"‘노인의 전쟁’ 그 후, 평화는 깨졌다
힘의 균형을 위협하는 거대한 음모가 밝혀진다 

우주를 개척해가는 인류, 인류를 견제하는 외계 종족
전무후무한 우주 외교전 SF

존 스칼지는 『노인의 전쟁』을 시작으로 『유령여단』, 『마지막 행성』, 『조이 이야기』를 내놓으며 지구의 우주개척연대기를 탁월한 솜씨로 이어왔다. 75세 이후 지구와 영원한 작별을 고하고, 유전공학 기술로 강화된 새로운 신체를 얻어 외계 종족과의 전쟁에 참전한 ‘노인’들의 이야기에 전 세계 SF 독자들은 열광했다.

폭력과 경쟁이 난무하는 우주. 인류의 고향 지구는 개척연맹의 노력이 없었다면 이미 외계 종족의 손쉬운 먹잇감으로 전락했을 것이다. 하지만 인류의 우주 군사 조직으로서 수세대에 걸쳐 우주에서 지구를 수호해온 개척연맹은 인류가 모르는 많은 비밀을 품고 있었고, 한때 노인으로서 군에 입대해 지구를 떠났던 존 페리가 우주선을 몰고 지구로 귀환화면서 지구인들은 개척연맹의 실체를 알게 된다.",1,국내도서-소설/시/희곡
352,9791166687983,129369454,소년과 개,"13,320원",740원,할란 엘리슨 저/신해경 역,아작,"“신이시여, 할란 엘리슨이네.”

영화 [매드맥스] 시리즈를 비롯한 수많은 포스트 아포칼립스 세계관의 원형이 된 이야기!

서기 2024년, 핵전쟁으로 황무지로 변한 지상은 더는 법과 윤리가 존재하지 않는 약육강식의 세계가 되었다. 살아남은 사람들은 패거리를 지어 남은 자원을 차지하기 위해 치열한 쟁탈전을 벌이고, 생존하기 위해 어떤 만행도 서슴지 않는다. 이런 혼돈의 세계에서 텔레파시로 소통하는 개 ‘블러드’를 동반자 삼아 하루하루를 연명하던 소년 ‘빅’은 운명처럼 만난 소녀 ‘퀼라’를 쫓아 ‘좋았던 옛날’을 박제해 놓은 지하 세계로 가게 되는데….",2,국내도서-소설/시/희곡
353,9791167900241,109364022,저주받은 도시,"18,000원","1,000원","아르카디 스트루가츠키,보리스 스트루가츠키 공저/이보석 역 ",현대문학,"세계에서 가장 많이 읽히는 러시아 SF 작가,
스트루가츠키 형제가 탈고 후 16년간
숨길 수밖에 없었던 최고 문제소설

세계에서 가장 많이 읽히는 소비에트 SF 작가 스트루가츠키 형제의 『저주받은 도시 Град обреченный』(1988, 1989)가 번역 출간되었다. 『노변의 피크닉』 『신이 되기는 어렵다』 『죽은 등산가의 호텔』 『월요일은 토요일에 시작된다』에 이어 선보이는 「스트루가츠키 형제 걸작선」 다섯 번째 권으로, 정체불명의 인도자가 수수께끼의 실험을 진행하는 고립된 기이한 도시에 대한 우화를 들려준다. 스트루가츠키 형제의 작품 세계에 있어 여러 가지 면에서 가장 무거운 이 소설은 집필에 2년 3개월이 소요되었고, 탈고 후 1980년대 후반 페레스트로이카가 시작될 때까지 작가 외에 누구도 원고의 존재를 알지 못했다.",1,국내도서-소설/시/희곡
354,9791165508937,96403864,이불 밖은 위험해,"13,320원",740원,김이환 저,아작,"한국 SF/판타지 문학의 어린왕자, 김이환의 고요하고 아름다운 이야기들,
김이환의 우주에선 “모든 것이 아름답고 아무도 상처받지 않았다”

제1회 멀티문학상, 제2회 젊은 작가상 우수상, 
제4회 SF 어워드 장편소설 우수상 수상작가!
데뷔 이후 17년간 장르의 우주를 여행하며 보석처럼 단련해온 12편의 이야기!

김이환의 소설은 고요하고 아름답다. 이불과 문이 자신에게 말을 걸어도 조용히 정신병원으로 스스로 걸어가고(「이불 밖은 위험해」), 자신을 구해준 초인이 찾아와도 그저 조용히 멀리서 “만나서 반갑습니다” 하고 만다(「#초인은 지금」). 아무리 조용히 말해도, 초인이 들어줄 것을 알기 때문이다. 독자가 들어줄 것을 믿기 때문이다.

곧 우주가 생명을 다한다는 데도, “종말이 오더라도 일단 깨진 유리는 치워야겠다”고 말한다(「모든 것의 이론」). 깨진 유리는 아름답지 않기 때문이다. 그리고 무엇보다 누군가 다칠 수도 있기 때문이다.",1,국내도서-소설/시/희곡
355,9791190174954,93960559,짝꿍: 듀나X이산화,"10,800원",600원,"듀나,이산화 저",안전가옥,"안전가옥 쇼-트 시리즈의 다섯 번째 책이자 ‘짝꿍’ 프로젝트의 첫 번째 작품집이다. ‘짝꿍’은 장르문학계에서 활발하게 활동해 온 기성 작가와 새롭게 주목받기 시작한 신진 작가의 작품을 함께 엮음으로써 장르문학의 오늘을 선명하게 보여 주는 프로젝트이다.

SF에 초점을 맞춘 이번 단편집에서는 듀나, 이산화 작가가 합을 이루었다. 듀나 작가는 SF 작품을 발표할 지면이 거의 존재하지 않았던 1990년대부터 꾸준히 정교한 상상의 세계를 구축해 왔다. 그의 글을 읽으며 성장해 2010년대에 데뷔한 이산화 작가는 탄탄한 설정과 치밀한 구성으로 독자들의 눈길을 빠르게 사로잡았다.

『짝꿍: 듀나×이산화』 속 세 편의 이야기는 각각 소멸해 가는 우주, 스스로 진화하는 기계, 고대 지하 유적이 품은 비밀을 추적하면서 듀나, 이산화 작가가 지닌 매력의 정수를 보여 준다. 최근 들어 성장세가 뚜렷한 국내 SF의 현주소를 확인하기에도 부족함이 없다.",2,국내도서-소설/시/희곡
356,9791158882419,35872973,2010 스페이스 오디세이,"17,550원",970원,아서 C. 클라크  저/이지연 역,황금가지,"아서 C. 클라크 탄생 100주년을 맞아, 그의 대표작인 '스페이스 오디세이 완전판'이 국내 첫 출간되었다. 스탠리 큐브릭 감독과 함께 작업한 「2001 스페이스 오디세이」의 장편소설로서, 그간 국내에선 『2001 스페이스 오디세이』, 『2010 스페이스 오디세이』, 『2061 스페이스 오디세이』만 출간되었고, 완결작인 『3001 최후의 오디세이』는 정식 출간된 적이 없다. '스페이스 오디세이'는 인류 진화에 대한 통찰과 우주를 향한 무한한 상상력을 담아내어 지난 반세기 동안 가장 빛나는 SF로 남은 시리즈로서, 저자인 아서 C. 클라크는 아이작 아시모프, 로버트 A. 하인라인과 함께 SF의 3대 작가로 꼽힐 뿐 아니라 '통신 위성'과 '인터넷', '우주 정거장', '핵발전 우주선' 등 현대 과학에 절대적인 영향을 끼친 미래학자로서도 잘 알려져 있다. 

""‘2001 스페이스 오디세이’의 두 판본(영화와 소설)은 상대에게 보조를 맞출 생각이 전혀 없는 것처럼 보인다. 두 판본은 오롯이 자신의 강점에만 집중한다. 그런데 서로 탁월한 조화를 이루는 것이다."" -이영도(소설가)",2,국내도서-소설/시/희곡
357,9788993094404,7317379,작년을 기다리며,"12,600원",700원,필립 K. 딕 저/김상훈 역,폴라북스,"태양계로 진출한 지구가 인류의 먼 조상으로 판명된 릴리스타 제국과 군사동맹을 맺고 곤충을 닮은 외계인 리그인들과 전쟁을 벌이고 있는 미래가 배경이다. 지구에 가혹한 요구를 해오는 동맹 때문에 악전고투하는 지구 대표 지노 몰리나리와, 불행한 결혼생활에서 탈출하고자 몰리나리의 주치의를 자원하는 의사 에릭 스위트센트를 중심으로 이야기가 전개된다. 에릭의 아내가 시간여행을 가능하게 하며 치명적인 독성을 가진 마약 JJ-180에 중독되고, 그것이 릴리스타인들의 음모임이 밝혀지면서 에릭의 부부관계는 지구의 운명을 건 사건으로 비화된다. 인간의 본성과 미래에 심각한 회의를 품은 듯하면서도 인간성에 대한 희망과 믿음을 잃지 않는 필립 K. 딕의 통찰력을 만날 수 있는 감동적인 작품이다.",2,국내도서-소설/시/희곡
358,9788982739033,1511233,환영의 도시,"10,800원",600원,어슐러 K. 르 귄 저/이수현 역,황금가지,"이 책은 ""SF 작가가 노벨 문학상을 받는다면 1순위는 르귄이다"" 라는 말이 있을 정도로 유명한 SF계의 어머니 르귄의 대표작 의 첫 번째 책이다. 헤인 우주 시리즈는 전미 SF 판타지 작가 협회가 선정한 '그랜드마스터'이자 전미 도서상, 휴고 상, 네뷸러 상 수상 작가인 르귄의 대표적 연작 소설을 말한다. 서로 다른 문화를 지닌 수많은 세계들이 공존하는 가상의 '헤인 우주'를 배경으로 사십 년에 걸쳐 집필된 이 시리즈는 오늘날 우리 세계를 비추는 문명 비판적 통찰을 담고 있다.

『환영의 도시』는 앞의 『로캐넌...",1,국내도서-소설/시/희곡
359,9791170522737,119578459,용의 만화경,"15,300원",850원,김유정 저,황금가지,"“김유정의 소설은 글자로 말해지지 않은 내용까지 풍부하게 품는다.
하나하나가 일상의 바깥, 인간의 바깥을 아우르는 파노라마다.” - 심완선(SF 평론가)

한 시절이 끝나도 세계는 이어진다, 찬란히 어른거리는 빛으로.
제1회 황금드래곤 문학상 수상 작가 김유정이 그리는 열 가지 풍경.

대하 판타지 『영혼의 물고기』로 2000년 제1회 황금드래곤 문학상 대상을 수상했던 김유정의 소설집 『용의 만화경』이 황금가지에서 출간되었다. 2015년 전자책으로 출간된 『고래뼈 요람』 이후 오랜만에 선보이는 신작으로, 마법이 존재하는 중세에서 우주 개척 시대에 이르기까지 판타지와 SF를 넘나드는 작가의 폭넓은 세계를 보여 주는 10편의 중단편이 담겨 있다. 코로나 발생 이전부터 초기 사이에 쓰인 수록작들은 시대상을 반영하듯 대체로 어떤 시기의 마지막 풍경을 섬세하게 포착한다.",2,국내도서-소설/시/희곡
360,9791188502172,91282752,크라카티트,"16,200원",900원,카렐 차페크 저/김규진 역,행복한책읽기,"핵전쟁과 원자로 문제를 예견한 최초의 SF

원자물리학의 발달로 생겨난 핵폭탄의 쟁탈전을 묘사한 『크라카티트』는 오늘날의 원자로 문제와 원자탄에 의한 전쟁위협 등을 예견하였다. 20세기 초 모더니즘 시대의 소설답게 차페크는 『크라카티트』에서 리얼리즘과 알레고리를 혼합하고, 꿈 또는 의식의 흐름 기법으로 묘사한다. 주인공인 과학자가 전쟁을 준비 중인 발틴 성의 젊은 공주와 경험하게 되는 사랑 이야기는 차페크 소설 중에서도 보기 드문 생생한 에로티시즘의 묘사다. 또 일생 동안 다시 만나려고 발버둥 쳤으나 다시 만나지 못한 베일을 쓴 미모의 여인에 대한 환상은 이룰 수 없는 첫 사랑의 이야기 같다. 이는 차페크 특유의 근본적인 동화 같은 소설의 구성이다. 

가공할 폭탄을 소유하여 세계를 전쟁으로 지배하고자 하는 집단이나 정부가 여성을 이용한 유혹적인 방법과 사악한 방법으로 주인공 프로코프를 이용하려고 하나 그를 완전히 사로잡지는 못 한다.",2,국내도서-소설/시/희곡
361,9788952770523,11771741,이 사람을 보라,"9,900원",550원,마이클 무어콕 저/최용준 역,시공사,"타임머신을 타고 예수를 만나러 간 사나이
시간여행을 소재로 인간의 굴절된 심리와 종교를 정면으로 다룬 문제작, 드디어 한국 출간

우울증과 애정결핍, 실패와 강박으로 점철된 인생을 사는 청년 칼 글로거는 자신을 구원해줄 것이라 믿어온 연인에게 실연당하자 자포자기 심정으로 시간여행을 감행한다. 예수를 만나야겠다고 결심한 그는 타임머신을 타고 서기 28년의 중동 지방으로 떨어지고, 메시아의 출현을 기다리던 세례자 요한과 사람들은 갑작스레 하늘을 찢고 나타난 칼 글로거를 예사롭지 않게 지켜본다. 예수가 십자가형에 처한 해는 29년. 초조해진 글로거는 자신을 메시아로 오인하는 요한과 그 무리에서 빠져나와, 온갖 고행을 하며 예수를 찾아 헤맨다.",2,국내도서-소설/시/희곡
362,9788995529737,1496389,"저주받은 자, 딜비쉬","9,000원",500원,로저 젤라즈니 저/김상훈 역,너머,"11편의 단편으로 이루어진 이 책은 우연한 불운의 일치로 어둠의 대마법사 젤레락의 노여움을 샀고, 그 결과 몸은 돌로 바뀌고 영혼은 지옥으로 추방당한 전설의 기사이다. 그러나 딜비쉬는 2세기 후 ‘블랙’이라는 이름의 악마에게 영혼의 일부를 파는 대가로 현세로 돌아왔고, 복수의 일념에 불타 원수인 젤레락을 찾기 시작한다.

이 책은 딜비쉬와 블랙이 젤레락을 찾아 환상세계를 방랑하며 마법사, 괴물, 늑대인간, 정령, 고대의 잊혀간 신들과 조우하며 때로는 사투를 벌이고, 때로는 인간적인 교류를 하는 모험담을 그리고 있?..",1,국내도서-소설/시/희곡
363,9791170525608,142966921,모로 박사의 딸,"16,200원",900원,실비아 모레노-가르시아 저/김은서 역,황금가지,"H. G. 웰스의 SF 고전 『모로 박사의 섬』
19세기 멕시코를 무대로 다시 태어나다!

공포, 판타지, 역사, 누아르 등을 누비며 발표하는 작품마다 장르에 새로운 활력을 불러일으키고 있는 작가 실비아 모레노-가르시아가 SF 장편 『모로 박사의 딸』로 돌아왔다. 고딕 소설의 전통과 라틴아메리카라는 배경을 결합한 『멕시칸 고딕』으로 영국환상문학상을 수상한 저자는 이번에는 『우주 전쟁』, 『타임머신』으로 잘 알려진 H. G. 웰스의 또 다른 대표작 『모로 박사의 섬』을 새로운 관점에서 재해석했다. 동물 생체실험으로 탄생한 기이한 피조물들이 사는 섬을 다루며 과학만능주의와 인간중심주의에 대한 경종을 울린 원작의 무대를 멕시코로 옮겨 반식민주의적 메시지를 보다 강화한 동시에, 가부장제의 모순을 깨닫는 젊은 여성을 새로운 주인공으로 제시하며 여성주의적 색채를 더했다. 한편 작품의 배경으로서 지배 계급과 원주민 사이의 분쟁으로 혼란스러웠던 19세기 중반 멕시코의 역사가 생생히 그려진다.",2,국내도서-소설/시/희곡
364,9791168477865,128737448,모킹버드,"15,300원",850원,월터 테비스 저/나현진 역,어느날갑자기,"대도시의 빌딩숲이 무너져 내리고, 아이들은 타인과 거리 두는 법을 배우며, ‘마음을 편안하게 해 주는’ 마약이 배급되는 미래의 지구. 이곳을 통제하는 이는 단 한 대뿐인 ‘메이크 나인’ 로봇 스포포스이다. 그는 고도로 발달한 로봇 과학의 결정체로, 영원히 살면서 인간을 섬기기 위해 설계되고 훈련받았다. 스포포스는 허물어지는 도시를 고치고 돌보며, 백 년이 넘도록 인간에게 봉사하고 있다.

어느 날, 폴이라는 인간 남자가 스포포스를 찾아와 말한다. “저는 글자를 읽을 수 있습니다. 스스로 ‘읽기’를 배웠습니다.” 글을 읽는다고? 스포포스의 금속 뇌가 동요하기 시작한다. 지구에는 아주 오랜 시간 동안 ‘읽을 줄 아는’ 인간이 없었다. 폴이 나타나기 전까지는. 다른 사람들에게는 아무렇게나 끄적거린 낙서에 불과한 글자를 읽고 이해한다는 폴에게 스포포스는 그만이 할 수 있는 일을 맡긴다.

폴에게 주어진 일은 과거의 무성 영화를 보는 것이다.",2,국내도서-소설/시/희곡
